id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada,anio,mes,mes_nombre,dia_num,es_fin_semana
ADO-01782,2024-05-30,Thursday,06:00,CDMX-CUERNAVACA,Norte,Primera Plus,36,23.0,63.9,220.0,5060.0,Baja,2024,5,May,3,0
ADO-01786,2024-04-24,Wednesday,22:00,CDMX-CUERNAVACA,Observatorio,OCC,42,19.0,45.2,209.0,3971.0,Baja,2024,4,April,2,0
ADO-02071,2024-02-26,Monday,15:00,CDMX-PUEBLA,Norte,Primera Plus,36,27.0,75.0,280.0,7560.0,Baja,2024,2,February,0,0
ADO-00357,2024-11-27,Wednesday,20:00,CDMX-PUEBLA,TAPO,ADO GL,48,31.0,64.6,336.0,10416.0,Baja,2024,11,November,2,0
ADO-02398,2024-03-16,Saturday,10:00,CDMX-TOLUCA,Sur,ADO GL,48,35.0,72.9,180.0,6300.0,Baja,2024,3,March,5,1
ADO-01313,2024-05-08,Wednesday,14:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,29.0,80.6,320.0,9280.0,Baja,2024,5,May,2,0
ADO-01636,2024-07-09,Tuesday,10:00,CDMX-QUERÉTARO,TAPO,ADO GL,48,28.0,58.3,320.0,8960.0,Alta,2024,7,July,1,0
ADO-00551,2024-01-29,Monday,11:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,15.0,62.5,209.0,3135.0,Alta,2024,1,January,0,0
ADO-01228,2024-06-15,Saturday,19:00,CDMX-PUEBLA,Poniente,OCC,42,28.0,97.6,308.0,12628.0,Baja,2024,6,June,5,1
ADO-02249,2024-11-13,Wednesday,10:00,CDMX-TOLUCA,Norte,ADO GL,48,30.0,62.5,198.0,5940.0,Baja,2024,11,November,2,0
ADO-00958,2024-12-04,Wednesday,15:00,CDMX-QUERÉTARO,TAPO,OCC,42,29.0,69.0,304.0,8816.0,Alta,2024,12,December,2,0
ADO-01774,2024-05-21,Tuesday,21:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,24.0,66.7,304.0,7296.0,Baja,2024,5,May,1,0
ADO-01009,2024-02-09,Friday,11:00,CDMX-PUEBLA,TAPO,ADO GL,48,37.0,77.1,266.0,9842.0,Baja,2024,2,February,4,0
ADO-01093,2024-12-07,Saturday,11:00,CDMX-QUERÉTARO,Norte,ADO GL,48,44.0,91.7,352.0,15488.0,Alta,2024,12,December,5,1
ADO-02243,2024-08-31,Saturday,14:00,CDMX-TLAXCALA,Observatorio,ADO GL,48,48.0,100.0,240.0,11520.0,Alta,2024,8,August,5,1
ADO-00997,2024-10-19,Saturday,06:00,CDMX-PACHUCA,Sur,OCC,42,42.0,100.0,190.0,7980.0,Baja,2024,10,October,5,1
ADO-01680,2024-05-09,Thursday,20:00,CDMX-QUERÉTARO,Norte,,24,14.0,58.3,320.0,4480.0,Baja,2024,5,May,3,0
ADO-00154,2024-07-29,Monday,11:00,CDMX-CUERNAVACA,Poniente,Primera Plus,36,24.0,66.7,220.0,5280.0,Alta,2024,7,July,0,0
ADO-00581,2024-12-12,Thursday,13:00,CDMX-PUEBLA,Norte,Primera Plus,36,24.0,66.7,280.0,6720.0,Alta,2024,12,December,3,0
ADO-01471,2024-06-22,Saturday,13:00,CDMX-PACHUCA,Norte,Ejecutivo,24,23.0,95.8,190.0,4370.0,Baja,2024,6,June,5,1
ADO-00704,2024-12-27,Friday,10:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,11.0,45.8,198.0,2178.0,Alta,2024,12,December,4,0
ADO-01213,2024-10-20,Sunday,10:00,CDMX-PACHUCA,Observatorio,OCC,42,32.0,76.2,180.5,5776.0,Baja,2024,10,October,6,1
ADO-00897,2024-08-26,Monday,13:00,CDMX-TOLUCA,Poniente,Primera Plus,36,22.0,61.1,216.0,4752.0,Alta,2024,8,August,0,0
ADO-00488,2024-07-20,Saturday,16:00,CDMX-PACHUCA,Sur,ADO GL,48,34.0,70.8,190.0,6460.0,Alta,2024,7,July,5,1
ADO-00560,2024-11-27,Wednesday,06:00,CDMX-PUEBLA,Norte,Primera Plus,36,21.0,58.3,336.0,7056.0,Baja,2024,11,November,2,0
ADO-01142,2024-05-14,Tuesday,14:00,CDMX-CUERNAVACA,Sur,ADO GL,48,39.0,81.2,220.0,8580.0,Baja,2024,5,May,1,0
ADO-01120,2024-07-30,Tuesday,19:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,22.0,91.7,304.0,6688.0,Alta,2024,7,July,1,0
ADO-00513,2024-03-16,Saturday,10:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,19.0,79.2,220.0,4180.0,Baja,2024,3,March,5,1
ADO-00634,2024-12-16,Monday,07:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,17.0,70.8,320.0,5440.0,Alta,2024,12,December,0,0
ADO-02169,2024-09-15,Sunday,13:00,CDMX-PUEBLA,Poniente,Primera Plus,36,29.0,80.6,280.0,8120.0,Baja,2024,9,September,6,1
ADO-01665,2024-09-17,Tuesday,07:00,CDMX-QUERÉTARO,Norte,OCC,42,40.0,95.2,320.0,12800.0,Baja,2024,9,September,1,0
ADO-01013,2024-09-23,Monday,16:00,CDMX-PACHUCA,Observatorio,OCC,42,37.0,88.1,190.0,7030.0,Baja,2024,9,September,0,0
ADO-01932,2024-03-03,Sunday,20:00,CDMX-TOLUCA,TAPO,ADO GL,48,43.0,89.6,216.0,9288.0,Baja,2024,3,March,6,1
ADO-01151,2024-03-19,Tuesday,08:00,CDMX-PUEBLA,Sur,OCC,42,28.0,66.7,308.0,8624.0,Baja,2024,3,March,1,0
ADO-02360,2024-03-06,Wednesday,09:00,CDMX-TLAXCALA,Poniente,OCC,42,35.0,83.3,240.0,8400.0,Baja,2024,3,March,2,0
ADO-00117,2024-10-22,Tuesday,07:00,CDMX-PACHUCA,Poniente,Primera Plus,36,28.0,77.8,228.0,6384.0,Baja,2024,10,October,1,0
ADO-00741,2024-12-13,Friday,12:00,CDMX-CUERNAVACA,Norte,Primera Plus,36,28.0,41.7,220.0,3300.0,Alta,2024,12,December,4,0
ADO-02323,2024-12-24,Tuesday,09:00,CDMX-PUEBLA,Poniente,Primera Plus,36,30.0,83.3,280.0,8400.0,Alta,2024,12,December,1,0
ADO-01975,2024-05-14,Tuesday,09:00,CDMX-TLAXCALA,Norte,Primera Plus,36,28.0,77.8,264.0,7392.0,Baja,2024,5,May,1,0
ADO-01082,2024-07-18,Thursday,09:00,CDMX-TOLUCA,Observatorio,OCC,42,31.0,73.8,171.0,5301.0,Alta,2024,7,July,3,0
ADO-01811,2024-05-24,Friday,19:00,CDMX-CUERNAVACA,Observatorio,OCC,42,31.0,73.8,220.0,6820.0,Baja,2024,5,May,4,0
ADO-00831,2024-07-14,Sunday,13:00,CDMX-CUERNAVACA,Poniente,OCC,42,28.0,66.7,264.0,7392.0,Alta,2024,7,July,6,1
ADO-00120,2024-10-28,Monday,15:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,17.0,70.8,171.0,2907.0,Baja,2024,10,October,0,0
ADO-00657,2024-07-19,Friday,15:00,CDMX-TLAXCALA,Norte,Primera Plus,36,23.0,63.9,228.0,5244.0,Alta,2024,7,July,4,0
ADO-02297,2024-03-11,Monday,17:00,CDMX-QUERÉTARO,Sur,OCC,42,35.0,83.3,384.0,13440.0,Baja,2024,3,March,0,0
ADO-02258,2024-07-11,Thursday,06:00,CDMX-CUERNAVACA,Norte,OCC,42,25.0,59.5,242.0,6050.0,Alta,2024,7,July,3,0
ADO-02465,2024-01-02,Tuesday,08:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,43.0,89.6,320.0,13760.0,Alta,2024,1,January,1,0
ADO-00636,2024-12-15,Sunday,11:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,23.0,63.9,280.0,6440.0,Alta,2024,12,December,6,1
ADO-00370,2024-11-18,Monday,08:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,25.0,69.4,320.0,8000.0,Baja,2024,11,November,0,0
ADO-00269,2024-03-01,Friday,14:00,CDMX-QUERÉTARO,Poniente,OCC,42,25.0,59.5,384.0,9600.0,Baja,2024,3,March,4,0
ADO-00047,2024-03-08,Friday,08:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,26.0,72.2,320.0,8320.0,Baja,2024,3,March,4,0
ADO-00992,2024-10-29,Tuesday,06:00,CDMX-PUEBLA,TAPO,OCC,42,17.0,40.5,280.0,4760.0,Baja,2024,10,October,1,0
ADO-00877,2024-09-23,Monday,16:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,14.0,58.3,384.0,5376.0,Baja,2024,9,September,0,0
ADO-00774,2024-01-08,Monday,14:00,CDMX-PUEBLA,Sur,Ejecutivo,24,18.0,75.0,280.0,5040.0,Alta,2024,1,January,0,0
ADO-01220,2024-04-18,Thursday,21:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,21.0,87.5,216.0,4536.0,Baja,2024,4,April,3,0
ADO-01127,2024-01-12,Friday,13:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,16.0,66.7,220.0,3520.0,Alta,2024,1,January,4,0
ADO-00005,2024-04-20,Saturday,16:00,CDMX-TLAXCALA,TAPO,Ejecutivo,24,19.0,79.2,264.0,5016.0,Baja,2024,4,April,5,1
ADO-01596,2024-04-07,Sunday,06:00,CDMX-PACHUCA,Norte,ADO GL,48,34.0,70.8,190.0,6460.0,Baja,2024,4,April,6,1
ADO-01078,2024-09-09,Monday,20:00,CDMX-TLAXCALA,Norte,Primera Plus,36,21.0,58.3,228.0,4788.0,Baja,2024,9,September,0,0
ADO-00838,2024-01-14,Sunday,14:00,CDMX-TLAXCALA,Observatorio,Primera Plus,36,26.0,72.2,240.0,6240.0,Alta,2024,1,January,6,1
ADO-00682,2024-06-25,Tuesday,21:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,12.0,50.0,180.0,2160.0,Baja,2024,6,June,1,0
ADO-01716,2024-02-24,Saturday,19:00,CDMX-TOLUCA,Poniente,OCC,42,41.0,97.6,180.0,7380.0,Baja,2024,2,February,5,1
ADO-01149,2024-02-09,Friday,21:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,20.0,83.3,320.0,6400.0,Baja,2024,2,February,4,0
ADO-00575,2024-03-18,Monday,12:00,CDMX-PUEBLA,Sur,ADO GL,48,35.0,72.9,336.0,11760.0,Baja,2024,3,March,0,0
ADO-00051,2024-05-15,Wednesday,21:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,33.0,68.8,220.0,7260.0,Baja,2024,5,May,2,0
ADO-00854,2024-07-12,Friday,18:00,CDMX-CUERNAVACA,Poniente,Ejecutivo,24,28.0,91.7,220.0,4840.0,Alta,2024,7,July,4,0
ADO-01983,2024-01-15,Monday,15:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,20.0,55.6,320.0,6400.0,Alta,2024,1,January,0,0
ADO-01824,2024-07-19,Friday,17:00,CDMX-CUERNAVACA,Norte,OCC,42,30.0,71.4,220.0,6600.0,Alta,2024,7,July,4,0
ADO-00834,2024-09-25,Wednesday,19:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,25.0,69.4,280.0,7000.0,Baja,2024,9,September,2,0
ADO-01116,2024-06-07,Friday,17:00,CDMX-PACHUCA,Observatorio,Ejecutivo,24,20.0,83.3,190.0,3800.0,Baja,2024,6,June,4,0
ADO-01167,2024-01-24,Wednesday,19:00,CDMX-PUEBLA,Norte,ADO GL,48,46.0,95.8,336.0,15456.0,Alta,2024,1,January,2,0
ADO-01907,2024-07-10,Wednesday,16:00,CDMX-CUERNAVACA,Sur,,42,19.0,45.2,220.0,4180.0,Alta,2024,7,July,2,0
ADO-00972,2024-01-04,Thursday,08:00,CDMX-PUEBLA,Sur,ADO GL,48,34.0,70.8,266.0,9044.0,Alta,2024,1,January,3,0
ADO-00400,2024-07-20,Saturday,09:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,36.0,100.0,384.0,13824.0,Alta,2024,7,July,5,1
ADO-00685,2024-09-03,Tuesday,21:00,CDMX-PACHUCA,Poniente,OCC,42,21.0,50.0,228.0,4788.0,Baja,2024,9,September,1,0
ADO-00036,2024-10-08,Tuesday,07:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,15.0,62.5,280.0,4200.0,Baja,2024,10,October,1,0
ADO-02382,2024-08-11,Sunday,11:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,26.0,72.2,320.0,8320.0,Alta,2024,8,August,6,1
ADO-00525,2024-01-18,Thursday,06:00,CDMX-QUERÉTARO,Norte,ADO GL,48,26.0,54.2,320.0,8320.0,Alta,2024,1,January,3,0
ADO-00921,2024-07-07,Sunday,21:00,CDMX-PUEBLA,Poniente,,24,23.0,95.8,266.0,6118.0,Alta,2024,7,July,6,1
ADO-01842,2024-06-14,Friday,22:00,CDMX-TOLUCA,Norte,Ejecutivo,24,10.0,41.7,180.0,1800.0,Baja,2024,6,June,4,0
ADO-01891,2024-02-16,Friday,08:00,CDMX-PUEBLA,Norte,Primera Plus,36,28.0,86.1,336.0,10416.0,Baja,2024,2,February,4,0
ADO-00538,2024-02-10,Saturday,07:00,CDMX-TOLUCA,TAPO,Primera Plus,36,34.0,94.4,198.0,6732.0,Baja,2024,2,February,5,1
ADO-02464,2024-10-04,Friday,08:00,CDMX-PACHUCA,Poniente,Ejecutivo,24,27.0,62.5,190.0,2850.0,Baja,2024,10,October,4,0
ADO-00246,2024-01-25,Thursday,19:00,CDMX-QUERÉTARO,TAPO,OCC,42,27.0,73.8,320.0,9920.0,Alta,2024,1,January,3,0
ADO-00785,2024-07-17,Wednesday,22:00,CDMX-QUERÉTARO,Observatorio,OCC,42,30.0,71.4,320.0,9600.0,Alta,2024,7,July,2,0
ADO-01410,2024-02-24,Saturday,06:00,CDMX-TOLUCA,Norte,Primera Plus,36,29.0,80.6,198.0,5742.0,Baja,2024,2,February,5,1
ADO-00155,2024-07-14,Sunday,13:00,CDMX-CUERNAVACA,Observatorio,OCC,42,37.0,88.1,220.0,8140.0,Alta,2024,7,July,6,1
ADO-01687,2024-09-23,Monday,16:00,CDMX-PACHUCA,Sur,Ejecutivo,24,14.0,58.3,209.0,2926.0,Baja,2024,9,September,0,0
ADO-00626,2024-05-28,Tuesday,17:00,CDMX-PACHUCA,Poniente,Primera Plus,36,26.0,72.2,228.0,5928.0,Baja,2024,5,May,1,0
ADO-02416,2024-06-24,Monday,17:00,CDMX-CUERNAVACA,Norte,OCC,42,34.0,81.0,264.0,8976.0,Baja,2024,6,June,0,0
ADO-00570,2024-04-02,Tuesday,09:00,CDMX-QUERÉTARO,Poniente,OCC,42,31.0,73.8,304.0,9424.0,Baja,2024,4,April,1,0
ADO-01759,2024-03-13,Wednesday,13:00,CDMX-PUEBLA,Sur,OCC,42,35.0,83.3,280.0,9800.0,Baja,2024,3,March,2,0
ADO-01817,2024-11-16,Saturday,06:00,CDMX-PUEBLA,Poniente,Primera Plus,36,21.0,58.3,336.0,7056.0,Baja,2024,11,November,5,1
ADO-02066,2024-10-19,Saturday,21:00,CDMX-TOLUCA,Poniente,ADO GL,48,37.0,77.1,171.0,6327.0,Baja,2024,10,October,5,1
ADO-00128,2024-05-19,Sunday,21:00,CDMX-CUERNAVACA,TAPO,OCC,42,32.0,76.2,264.0,8448.0,Baja,2024,5,May,6,1
ADO-02500,2024-05-21,Tuesday,06:00,CDMX-PUEBLA,TAPO,Primera Plus,36,28.0,66.7,266.0,6384.0,Baja,2024,5,May,1,0
ADO-02007,2024-11-08,Friday,10:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,31.0,64.6,320.0,9920.0,Baja,2024,11,November,4,0
ADO-00981,2024-10-02,Wednesday,11:00,CDMX-PUEBLA,Sur,,24,17.0,70.8,336.0,5712.0,Baja,2024,10,October,2,0
ADO-00191,2024-05-10,Friday,10:00,CDMX-QUERÉTARO,TAPO,OCC,42,25.0,59.5,320.0,8000.0,Baja,2024,5,May,4,0
ADO-01140,2024-06-11,Tuesday,22:00,CDMX-PACHUCA,Poniente,OCC,42,30.0,71.4,190.0,5700.0,Baja,2024,6,June,1,0
ADO-00993,2024-09-15,Sunday,19:00,CDMX-PUEBLA,Sur,OCC,42,28.0,95.2,266.0,10640.0,Baja,2024,9,September,6,1
ADO-00700,2024-04-15,Monday,16:00,CDMX-PACHUCA,Norte,OCC,42,26.0,61.9,190.0,4940.0,Baja,2024,4,April,0,0
ADO-00607,2024-11-24,Sunday,10:00,CDMX-TOLUCA,TAPO,Ejecutivo,24,18.0,75.0,171.0,3078.0,Baja,2024,11,November,6,1
ADO-00181,2024-05-01,Wednesday,16:00,CDMX-CUERNAVACA,Poniente,Ejecutivo,24,17.0,70.8,220.0,3740.0,Baja,2024,5,May,2,0
ADO-00302,2024-10-30,Wednesday,22:00,CDMX-QUERÉTARO,Observatorio,OCC,42,24.0,57.1,320.0,7680.0,Baja,2024,10,October,2,0
ADO-01061,2024-09-27,Friday,12:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,35.0,72.9,384.0,13440.0,Baja,2024,9,September,4,0
ADO-02374,2024-06-29,Saturday,14:00,CDMX-TOLUCA,Norte,Primera Plus,36,32.0,88.9,180.0,5760.0,Baja,2024,6,June,5,1
ADO-02417,2024-06-18,Tuesday,16:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,25.0,69.4,228.0,5700.0,Baja,2024,6,June,1,0
ADO-01070,2024-02-13,Tuesday,10:00,CDMX-PUEBLA,Sur,OCC,42,29.0,69.0,266.0,7714.0,Baja,2024,2,February,1,0
ADO-02206,2024-05-19,Sunday,20:00,CDMX-PACHUCA,Norte,Ejecutivo,24,27.0,87.5,228.0,4788.0,Baja,2024,5,May,6,1
ADO-01244,2024-06-04,Tuesday,19:00,CDMX-CUERNAVACA,TAPO,OCC,42,28.0,66.7,209.0,5852.0,Baja,2024,6,June,1,0
ADO-00017,2024-03-22,Friday,19:00,CDMX-TLAXCALA,Sur,Ejecutivo,24,16.0,66.7,264.0,4224.0,Baja,2024,3,March,4,0
ADO-00547,2024-01-26,Friday,21:00,CDMX-PACHUCA,Norte,ADO GL,48,34.0,70.8,190.0,6460.0,Alta,2024,1,January,4,0
ADO-00659,2024-11-01,Friday,08:00,CDMX-TOLUCA,Poniente,ADO GL,48,39.0,81.2,171.0,6669.0,Baja,2024,11,November,4,0
ADO-02270,2024-07-07,Sunday,11:00,CDMX-CUERNAVACA,Poniente,OCC,42,35.0,83.3,220.0,7700.0,Alta,2024,7,July,6,1
ADO-02300,2024-02-27,Tuesday,07:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,14.0,58.3,220.0,3080.0,Baja,2024,2,February,1,0
ADO-01505,2024-08-02,Friday,22:00,CDMX-CUERNAVACA,Poniente,Ejecutivo,24,15.0,62.5,264.0,3960.0,Alta,2024,8,August,4,0
ADO-00960,2024-10-30,Wednesday,21:00,CDMX-QUERÉTARO,TAPO,OCC,42,29.0,69.0,384.0,11136.0,Baja,2024,10,October,2,0
ADO-00798,2024-10-06,Sunday,18:00,CDMX-QUERÉTARO,Norte,ADO GL,48,48.0,100.0,352.0,16896.0,Baja,2024,10,October,6,1
ADO-00226,2024-07-16,Tuesday,14:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,28.0,77.8,320.0,8960.0,Alta,2024,7,July,1,0
ADO-02075,2024-12-21,Saturday,11:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,37.0,77.1,220.0,8140.0,Alta,2024,12,December,5,1
ADO-01800,2024-08-17,Saturday,20:00,CDMX-TOLUCA,Norte,OCC,42,35.0,83.3,198.0,6930.0,Alta,2024,8,August,5,1
ADO-02489,2024-07-26,Friday,09:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,28.0,79.2,264.0,10032.0,Alta,2024,7,July,4,0
ADO-02086,2024-11-08,Friday,10:00,CDMX-TOLUCA,Norte,Ejecutivo,24,12.0,50.0,180.0,2160.0,Baja,2024,11,November,4,0
ADO-01694,2024-04-10,Wednesday,08:00,CDMX-TOLUCA,Poniente,ADO GL,48,30.0,62.5,180.0,5400.0,Baja,2024,4,April,2,0
ADO-01046,2024-10-05,Saturday,16:00,CDMX-QUERÉTARO,Norte,ADO GL,48,45.0,93.8,304.0,13680.0,Baja,2024,10,October,5,1
ADO-00470,2024-05-12,Sunday,17:00,CDMX-PUEBLA,Norte,Primera Plus,36,33.0,91.7,266.0,8778.0,Baja,2024,5,May,6,1
ADO-00955,2024-09-03,Tuesday,17:00,CDMX-PUEBLA,Norte,ADO GL,48,37.0,77.1,308.0,11396.0,Baja,2024,9,September,1,0
ADO-02499,2024-05-07,Tuesday,07:00,CDMX-PACHUCA,Sur,Ejecutivo,24,21.0,87.5,190.0,3990.0,Baja,2024,5,May,1,0
ADO-00640,2024-12-28,Saturday,22:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,25.0,69.4,384.0,9600.0,Alta,2024,12,December,5,1
ADO-02336,2024-02-04,Sunday,22:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,22.0,91.7,180.0,3960.0,Baja,2024,2,February,6,1
ADO-01219,2024-09-05,Thursday,20:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,19.0,52.8,228.0,4332.0,Baja,2024,9,September,3,0
ADO-01159,2024-02-16,Friday,19:00,CDMX-TLAXCALA,Observatorio,ADO GL,48,44.0,91.7,240.0,10560.0,Baja,2024,2,February,4,0
ADO-01416,2024-06-09,Sunday,06:00,CDMX-TOLUCA,TAPO,ADO GL,48,46.0,95.8,216.0,9936.0,Baja,2024,6,June,6,1
ADO-02397,2024-06-10,Monday,12:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,12.0,50.0,198.0,2376.0,Baja,2024,6,June,0,0
ADO-01528,2024-08-15,Thursday,15:00,CDMX-PUEBLA,Sur,ADO GL,48,40.0,83.3,280.0,11200.0,Alta,2024,8,August,3,0
ADO-02455,2024-06-02,Sunday,07:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja,2024,6,June,6,1
ADO-01301,2024-05-23,Thursday,22:00,CDMX-PUEBLA,Poniente,OCC,42,23.0,54.8,266.0,6118.0,Baja,2024,5,May,3,0
ADO-02410,2024-08-13,Tuesday,14:00,CDMX-PACHUCA,Poniente,Primera Plus,36,18.0,50.0,190.0,3420.0,Alta,2024,8,August,1,0
ADO-01604,2024-02-28,Wednesday,21:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,13.0,54.2,352.0,4576.0,Baja,2024,2,February,2,0
ADO-00161,2024-12-17,Tuesday,07:00,CDMX-TLAXCALA,Norte,OCC,42,28.0,66.7,240.0,6720.0,Alta,2024,12,December,1,0
ADO-01705,2024-11-28,Thursday,16:00,CDMX-PUEBLA,Norte,Ejecutivo,24,16.0,66.7,336.0,5376.0,Baja,2024,11,November,3,0
ADO-00957,2024-05-28,Tuesday,12:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,24.0,66.7,190.0,4560.0,Baja,2024,5,May,1,0
ADO-02462,2024-03-27,Wednesday,15:00,CDMX-PACHUCA,Sur,ADO GL,48,35.0,72.9,190.0,6650.0,Baja,2024,3,March,2,0
ADO-00878,2024-06-30,Sunday,10:00,CDMX-PUEBLA,TAPO,ADO GL,48,42.0,87.5,280.0,11760.0,Baja,2024,6,June,6,1
ADO-01920,2024-09-13,Friday,18:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,17.0,70.8,280.0,4760.0,Baja,2024,9,September,4,0
ADO-01885,2024-05-22,Wednesday,06:00,CDMX-QUERÉTARO,Norte,ADO GL,48,31.0,64.6,304.0,9424.0,Baja,2024,5,May,2,0
ADO-02201,2024-11-15,Friday,18:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,36.0,100.0,304.0,10944.0,Baja,2024,11,November,4,0
ADO-00099,2024-10-16,Wednesday,07:00,CDMX-TLAXCALA,Observatorio,ADO GL,48,38.0,79.2,264.0,10032.0,Baja,2024,10,October,2,0
ADO-02380,2024-04-27,Saturday,11:00,CDMX-PUEBLA,Observatorio,Ejecutivo,24,21.0,87.5,266.0,5586.0,Baja,2024,4,April,5,1
ADO-00254,2024-04-12,Friday,16:00,CDMX-PUEBLA,Observatorio,ADO GL,48,28.0,77.1,308.0,11396.0,Baja,2024,4,April,4,0
ADO-00104,2024-10-18,Friday,18:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,33.0,68.8,242.0,7986.0,Baja,2024,10,October,4,0
ADO-01446,2024-09-24,Tuesday,22:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,20.0,55.6,304.0,6080.0,Baja,2024,9,September,1,0
ADO-01444,2024-12-02,Monday,13:00,CDMX-PUEBLA,TAPO,,48,23.0,47.9,336.0,7728.0,Alta,2024,12,December,0,0
ADO-01649,2024-08-11,Sunday,11:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,23.0,95.8,304.0,6992.0,Alta,2024,8,August,6,1
ADO-00587,2024-10-31,Thursday,09:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,17.0,70.8,266.0,4522.0,Baja,2024,10,October,3,0
ADO-00628,2024-12-07,Saturday,19:00,CDMX-PACHUCA,Sur,ADO GL,48,47.0,97.9,190.0,8930.0,Alta,2024,12,December,5,1
ADO-01697,2024-06-14,Friday,10:00,CDMX-TLAXCALA,Norte,Primera Plus,36,19.0,52.8,240.0,4560.0,Baja,2024,6,June,4,0
ADO-02102,2024-10-07,Monday,16:00,CDMX-PACHUCA,Norte,OCC,42,27.0,52.4,190.0,5130.0,Baja,2024,10,October,0,0
ADO-02200,2024-10-17,Thursday,16:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,17.0,70.8,320.0,5440.0,Baja,2024,10,October,3,0
ADO-00404,2024-11-02,Saturday,18:00,CDMX-TOLUCA,Observatorio,OCC,42,42.0,100.0,180.0,7560.0,Baja,2024,11,November,5,1
ADO-01155,2024-05-02,Thursday,18:00,CDMX-TLAXCALA,TAPO,Ejecutivo,24,23.0,95.8,240.0,5520.0,Baja,2024,5,May,3,0
ADO-02256,2024-05-25,Saturday,10:00,CDMX-PUEBLA,TAPO,ADO GL,48,42.0,87.5,280.0,11760.0,Baja,2024,5,May,5,1
ADO-01683,2024-07-01,Monday,06:00,CDMX-TOLUCA,Observatorio,Primera Plus,36,19.0,52.8,171.0,3249.0,Alta,2024,7,July,0,0
ADO-02057,2024-07-31,Wednesday,20:00,CDMX-CUERNAVACA,Observatorio,Primera Plus,36,21.0,58.3,209.0,4389.0,Alta,2024,7,July,2,0
ADO-02393,2024-09-25,Wednesday,22:00,CDMX-TOLUCA,Observatorio,ADO GL,48,22.0,45.8,216.0,4752.0,Baja,2024,9,September,2,0
ADO-00453,2024-11-28,Thursday,20:00,CDMX-PUEBLA,Poniente,ADO GL,48,25.0,52.1,266.0,6650.0,Baja,2024,11,November,3,0
ADO-01328,2024-08-20,Tuesday,17:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,18.0,75.0,280.0,5040.0,Alta,2024,8,August,1,0
ADO-02050,2024-04-17,Wednesday,15:00,CDMX-PACHUCA,Observatorio,ADO GL,48,32.0,66.7,209.0,6688.0,Baja,2024,4,April,2,0
ADO-00881,2024-05-01,Wednesday,20:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,45.0,93.8,384.0,17280.0,Baja,2024,5,May,2,0
ADO-02452,2024-10-29,Tuesday,15:00,CDMX-CUERNAVACA,TAPO,OCC,42,23.0,54.8,220.0,5060.0,Baja,2024,10,October,1,0
