id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada
ADO-00154,29/07/2024,Monday,11:00,CDMX-cuernavaca,Poniente,Primera Plus,36,24.0,66.7,220.0,5280.0,Alta
ADO-00581,2024-12-12,Thursday,13:00,CDMX-Puebla,Norte,Primera Plus,36,24.0,66.7,280.0,6720.0,Alta
ADO-01471,2024-06-22,Saturday,13:00,CDMX-Pachuca,Norte,Ejecutivo,24,23.0,95.8,190.0,4370.0,Baja
ADO-00704,27/12/2024,Friday,10:00,CDMX-Toluca,Poniente,Ejecutivo,24,11.0,45.8,198.0,2178.0,Alta
ADO-01213,2024-10-20,Sunday,10:00,CDMX-Pachuca,Observatorio,OCC,42,32.0,76.2,180.5,5776.0,Baja
ADO-00897,2024-08-26,Monday,13:00,CDMX - Toluca,Poniente,Primera Plus,36,22.0,61.1,216.0,4752.0,Alta
ADO-00488,2024-07-20,Saturday,16:00,CDMX - Pachuca,Sur,ADO GL,48,34.0,70.8,190.0,6460.0,Alta
ADO-00560,27-11-2024,Wednesday,06:00,CDMX - Puebla,Norte,Primera Plus,36,21.0,58.3,336.0,7056.0,Baja
ADO-01142,2024-05-14,Tuesday,14:00,CDMX-cuernavaca,Sur,ADO GL,48,39.0,81.2,220.0,8580.0,Baja
ADO-01120,2024-07-30,Tuesday,19:00,cdmx-queretaro,Poniente,Ejecutivo,24,22.0,91.7,304.0,6688.0,Alta
ADO-00513,2024/03/16,Saturday,10:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,19.0,79.2,220.0,4180.0,Baja
ADO-00634,16/12/2024,Monday,07:00,cdmx-queretaro,Norte,Ejecutivo,24,17.0,70.8,320.0,5440.0,Alta
ADO-02169,15/09/2024,Sunday,13:00,cdmx - puebla,Poniente,Primera Plus,36,29.0,80.6,280.0,8120.0,Baja
ADO-01665,2024-09-17,Tuesday,07:00,cdmx-queretaro,Norte,OCC,42,40.0,95.2,320.0,12800.0,Baja
ADO-01013,23/09/2024,Monday,16:00,CDMX-Pachuca,Observatorio,OCC,42,37.0,88.1,190.0,7030.0,Baja
ADO-01932,03/03/2024,Sunday,20:00,CDMX - Toluca,TAPO,ADO GL,48,43.0,89.6,216.0,9288.0,Baja
ADO-01151,19/03/2024,Tuesday,08:00,CDMX-Puebla,Sur,OCC,42,28.0,66.7,308.0,8624.0,Baja
ADO-02360,06-03-2024,Wednesday,09:00,CDMX-Tlaxcala,Poniente,OCC,42,35.0,83.3,240.0,8400.0,Baja
ADO-00117,2024/10/22,Tuesday,07:00,CDMX-Pachuca,Poniente,Primera Plus,36,28.0,77.8,228.0,6384.0,Baja
ADO-00741,2024-12-13,Friday,12:00,CDMX-cuernavaca,Norte,Primera Plus,36,,41.7,220.0,3300.0,Alta
ADO-02323,24/12/2024,Tuesday,09:00,cdmx - puebla,Poniente,Primera Plus,36,30.0,83.3,280.0,8400.0,Alta
ADO-01975,14/05/2024,Tuesday,09:00,CDMX-Tlaxcala,Norte,Primera Plus,36,28.0,77.8,264.0,7392.0,Baja
ADO-01082,2024-07-18,Thursday,09:00,CDMX - Toluca,Observatorio,OCC,42,31.0,73.8,171.0,5301.0,Alta
ADO-01811,24-05-2024,Friday,19:00,CDMX-cuernavaca,Observatorio,OCC,42,31.0,73.8,220.0,6820.0,Baja
ADO-00831,2024-07-14,Sunday,13:00,CDMX-Cuernavaca,Poniente,OCC,42,28.0,66.7,264.0,7392.0,Alta
ADO-00120,2024-10-28,Monday,15:00,CDMX-Toluca,Observatorio,Ejecutivo,24,17.0,70.8,171.0,2907.0,Baja
ADO-00657,19-07-2024,Friday,15:00,CDMX-Tlaxcala,Norte,Primera Plus,36,23.0,63.9,228.0,5244.0,Alta
ADO-02297,11-03-2024,Monday,17:00,cdmx-queretaro,Sur,OCC,42,35.0,83.3,384.0,13440.0,Baja
ADO-02258,2024-07-11,Thursday,06:00,CDMX-Cuernavaca,Norte,OCC,42,25.0,59.5,242.0,6050.0,Alta
ADO-02465,02/01/2024,Tuesday,08:00,CDMX-Querétaro,Poniente,ADO GL,48,43.0,89.6,320.0,13760.0,Alta
ADO-00636,2024-12-15,Sunday,11:00,cdmx - puebla,Observatorio,Primera Plus,36,23.0,63.9,280.0,,Alta
ADO-00370,2024-11-18,Monday,08:00,CDMX-Querétaro,TAPO,Primera Plus,36,25.0,69.4,320.0,,Baja
ADO-00269,2024-03-01,Friday,14:00,CDMX-Queretaro,Poniente,OCC,42,25.0,59.5,384.0,9600.0,Baja
ADO-00047,2024-03-08,Friday,08:00,cdmx-queretaro,Norte,Primera Plus,36,26.0,72.2,320.0,8320.0,Baja
ADO-00992,2024/10/29,Tuesday,06:00,CDMX - Puebla,TAPO,OCC,42,17.0,40.5,280.0,4760.0,Baja
ADO-00877,23/09/2024,Monday,16:00,CDMX-Queretaro,Poniente,Ejecutivo,24,14.0,58.3,384.0,5376.0,Baja
ADO-00774,2024-01-08,Monday,14:00,CDMX - Puebla,Sur,Ejecutivo,24,18.0,75.0,280.0,5040.0,Alta
ADO-01220,2024-04-18,Thursday,21:00,CDMX - Toluca,Poniente,Ejecutivo,24,21.0,87.5,216.0,4536.0,Baja
ADO-01127,2024-01-12,Friday,13:00,CDMX-Cuernavaca,Sur,Ejecutivo,24,16.0,66.7,220.0,3520.0,Alta
ADO-00005,2024-04-20,Saturday,16:00,CDMX-Tlaxcala,TAPO,Ejecutivo,24,19.0,79.2,264.0,5016.0,Baja
ADO-01596,2024-04-07,Sunday,06:00,CDMX-Pachuca,Norte,ADO GL,48,34.0,70.8,190.0,6460.0,Baja
ADO-01078,2024-09-09,Monday,20:00,CDMX-Tlaxcala,Norte,Primera Plus,36,21.0,58.3,228.0,4788.0,Baja
ADO-00838,2024-01-14,Sunday,14:00,CDMX-Tlaxcala,Observatorio,Primera Plus,36,26.0,72.2,240.0,6240.0,Alta
ADO-00682,2024-06-25,Tuesday,21:00,CDMX - Toluca,Observatorio,Ejecutivo,24,12.0,50.0,180.0,2160.0,Baja
ADO-01716,2024-02-24,Saturday,19:00,CDMX - Toluca,Poniente,OCC,42,41.0,97.6,180.0,7380.0,Baja
ADO-01149,2024-02-09,Friday,21:00,CDMX-Querétaro,Norte,Ejecutivo,24,20.0,83.3,320.0,6400.0,Baja
ADO-00575,18-03-2024,Monday,12:00,CDMX - Puebla,Sur,ADO GL,48,35.0,72.9,336.0,11760.0,Baja
ADO-00051,15/05/2024,Wednesday,21:00,CDMX-Cuernavaca,TAPO,ADO GL,48,33.0,68.8,220.0,7260.0,Baja
ADO-00854,2024-07-12,Friday,18:00,CDMX-Cuernavaca,Poniente,Ejecutivo,24,,91.7,220.0,4840.0,Alta
ADO-01983,2024-01-15,Monday,15:00,CDMX-Querétaro,Observatorio,Primera Plus,36,20.0,55.6,320.0,6400.0,Alta
ADO-01824,2024-07-19,Friday,17:00,CDMX-cuernavaca,Norte,OCC,42,30.0,71.4,220.0,6600.0,Alta
ADO-00834,2024-09-25,Wednesday,19:00,CDMX - Puebla,Observatorio,Primera Plus,36,25.0,69.4,280.0,7000.0,Baja
ADO-01116,07-06-2024,Friday,17:00,CDMX-Pachuca,Observatorio,Ejecutivo,24,20.0,83.3,190.0,3800.0,Baja
ADO-01167,24/01/2024,Wednesday,19:00,cdmx - puebla,Norte,ADO GL,48,46.0,95.8,336.0,15456.0,Alta
ADO-01907,2024-07-10,Wednesday,16:00,CDMX-cuernavaca,Sur,,42,19.0,45.2,220.0,4180.0,Alta
ADO-00972,04-01-2024,Thursday,08:00,CDMX - Puebla,Sur,ADO GL,48,34.0,70.8,266.0,,Alta
ADO-00400,2024-07-20,Saturday,09:00,cdmx-queretaro,Observatorio,Primera Plus,36,36.0,100.0,384.0,,Alta
ADO-00020,02-01-2024,Tuesday,14:00,CDMX - Pachuca,Observatorio,Primera Plus,36,22.1,47.2,190.0,3230.0,Alta
ADO-00685,2024-09-03,Tuesday,21:00,CDMX-Pachuca,Poniente,OCC,42,21.0,50.0,228.0,4788.0,Baja
ADO-00036,2024-10-08,Tuesday,07:00,cdmx - puebla,TAPO,Ejecutivo,24,15.0,62.5,280.0,4200.0,Baja
ADO-02382,2024-08-11,Sunday,11:00,CDMX-Queretaro,Sur,Primera Plus,36,26.0,72.2,320.0,8320.0,Alta
ADO-00525,2024-01-18,Thursday,06:00,CDMX-Queretaro,Norte,ADO GL,48,26.0,54.2,320.0,8320.0,Alta
ADO-00921,07/07/2024,Sunday,21:00,cdmx - puebla,Poniente,,24,23.0,95.8,266.0,6118.0,Alta
ADO-01842,2024-06-14,Friday,22:00,CDMX-Toluca,Norte,Ejecutivo,24,10.0,41.7,180.0,1800.0,Baja
ADO-01891,16/02/2024,Friday,08:00,CDMX - Puebla,Norte,Primera Plus,36,,86.1,336.0,10416.0,Baja
ADO-00538,2024-02-10,Saturday,07:00,CDMX-Toluca,TAPO,Primera Plus,36,34.0,94.4,198.0,6732.0,Baja
ADO-01706,2024-06-18,Tuesday,09:00,CDMX-Puebla,Poniente,Ejecutivo,24,18.0,75.0,336.0,6048.0,Baja
ADO-02464,04-10-2024,Friday,08:00,CDMX - Pachuca,Poniente,Ejecutivo,24,,62.5,190.0,2850.0,Baja
ADO-00246,25-01-2024,Thursday,19:00,CDMX-Querétaro,TAPO,OCC,42,,73.8,320.0,9920.0,Alta
ADO-00785,17/07/2024,Wednesday,22:00,CDMX-Querétaro,Observatorio,OCC,42,30.0,71.4,320.0,9600.0,Alta
ADO-01410,24/02/2024,Saturday,06:00,CDMX-Toluca,Norte,Primera Plus,36,29.0,80.6,198.0,5742.0,Baja
ADO-00155,2024-07-14,Sunday,13:00,CDMX-cuernavaca,Observatorio,OCC,42,37.0,88.1,220.0,8140.0,Alta
ADO-01687,2024-09-23,Monday,16:00,CDMX - Pachuca,Sur,Ejecutivo,24,14.0,58.3,209.0,2926.0,Baja
ADO-00626,2024-05-28,Tuesday,17:00,CDMX-Pachuca,Poniente,Primera Plus,36,26.0,72.2,228.0,5928.0,Baja
ADO-02416,2024-06-24,Monday,17:00,CDMX-cuernavaca,Norte,OCC,42,34.0,81.0,264.0,8976.0,Baja
ADO-01347,2024-04-01,Monday,07:00,CDMX-Querétaro,Sur,Primera Plus,36,17.0,47.2,304.0,5168.0,Baja
ADO-00570,2024-04-02,Tuesday,09:00,CDMX-Queretaro,Poniente,OCC,42,31.0,73.8,304.0,9424.0,Baja
ADO-01759,2024-03-13,Wednesday,13:00,CDMX-Puebla,Sur,OCC,42,35.0,83.3,280.0,9800.0,Baja
ADO-01817,2024-11-16,Saturday,06:00,CDMX-Puebla,Poniente,Primera Plus,36,21.0,58.3,336.0,7056.0,Baja
ADO-02066,19-10-2024,Saturday,21:00,CDMX - Toluca,Poniente,ADO GL,48,37.0,77.1,171.0,6327.0,Baja
ADO-00128,2024-05-19,Sunday,21:00,CDMX-Cuernavaca,TAPO,OCC,42,32.0,76.2,264.0,8448.0,Baja
ADO-02500,2024-05-21,Tuesday,06:00,cdmx - puebla,TAPO,Primera Plus,36,,66.7,266.0,6384.0,Baja
ADO-02007,08/11/2024,Friday,10:00,CDMX-Querétaro,Poniente,ADO GL,48,31.0,64.6,320.0,9920.0,Baja
ADO-00981,2024-10-02,Wednesday,11:00,CDMX - Puebla,Sur,,24,17.0,70.8,336.0,5712.0,Baja
ADO-00191,10-05-2024,Friday,10:00,cdmx-queretaro,TAPO,OCC,42,25.0,59.5,320.0,8000.0,Baja
ADO-01140,2024-06-11,Tuesday,22:00,CDMX - Pachuca,Poniente,OCC,42,30.0,71.4,190.0,5700.0,Baja
ADO-00993,15-09-2024,Sunday,19:00,CDMX-Puebla,Sur,OCC,42,,95.2,266.0,10640.0,Baja
ADO-00700,2024-04-15,Monday,16:00,CDMX - Pachuca,Norte,OCC,42,26.0,61.9,190.0,4940.0,Baja
ADO-00607,2024/11/24,Sunday,10:00,CDMX-Toluca,TAPO,Ejecutivo,24,18.0,75.0,171.0,3078.0,Baja
ADO-00181,2024-05-01,Wednesday,16:00,CDMX-cuernavaca,Poniente,Ejecutivo,24,17.0,70.8,220.0,3740.0,Baja
ADO-00302,2024-10-30,Wednesday,22:00,cdmx-queretaro,Observatorio,OCC,42,24.0,57.1,320.0,7680.0,Baja
ADO-01061,2024-09-27,Friday,12:00,CDMX-Querétaro,Poniente,ADO GL,48,35.0,72.9,384.0,13440.0,Baja
ADO-02374,2024-06-29,Saturday,14:00,CDMX-Toluca,Norte,Primera Plus,36,32.0,88.9,180.0,,Baja
ADO-02417,18/06/2024,Tuesday,16:00,CDMX-Pachuca,Observatorio,Primera Plus,36,25.0,69.4,228.0,5700.0,Baja
ADO-01070,2024-02-13,Tuesday,10:00,cdmx - puebla,Sur,OCC,42,29.0,69.0,266.0,7714.0,Baja
ADO-02206,2024-05-19,Sunday,20:00,CDMX - Pachuca,Norte,Ejecutivo,24,,87.5,228.0,4788.0,Baja
ADO-01244,2024-06-04,Tuesday,19:00,CDMX-cuernavaca,TAPO,OCC,42,28.0,66.7,209.0,5852.0,Baja
ADO-00017,2024-03-22,Friday,19:00,CDMX-Tlaxcala,Sur,Ejecutivo,24,16.0,66.7,264.0,4224.0,Baja
ADO-01217,2024-10-28,Monday,22:00,CDMX-Cuernavaca,Norte,OCC,42,23.0,54.8,264.0,6072.0,Baja
ADO-00547,2024-01-26,Friday,21:00,CDMX - Pachuca,Norte,ADO GL,48,34.0,70.8,190.0,6460.0,Alta
ADO-00659,01/11/2024,Friday,08:00,CDMX-Toluca,Poniente,ADO GL,48,39.0,81.2,171.0,,Baja
ADO-02270,2024-07-07,Sunday,11:00,CDMX-Cuernavaca,Poniente,OCC,42,35.0,83.3,220.0,7700.0,Alta
ADO-02300,2024-02-27,Tuesday,07:00,CDMX-Cuernavaca,Observatorio,Ejecutivo,24,14.0,58.3,220.0,3080.0,Baja
ADO-01505,2024-08-02,Friday,22:00,CDMX-Cuernavaca,Poniente,Ejecutivo,24,15.0,62.5,264.0,3960.0,Alta
ADO-00960,30/10/2024,Wednesday,21:00,CDMX-Querétaro,TAPO,OCC,42,29.0,69.0,384.0,11136.0,Baja
ADO-00798,2024-10-06,Sunday,18:00,CDMX-Querétaro,Norte,ADO GL,48,48.0,100.0,352.0,16896.0,Baja
ADO-00226,2024-07-16,Tuesday,14:00,CDMX-Queretaro,Norte,Primera Plus,36,28.0,77.8,320.0,8960.0,Alta
ADO-02075,21/12/2024,Saturday,11:00,CDMX-Cuernavaca,Poniente,ADO GL,48,37.0,77.1,220.0,8140.0,Alta
ADO-01800,17/08/2024,Saturday,20:00,CDMX-Toluca,Norte,OCC,42,35.0,83.3,198.0,6930.0,Alta
ADO-02489,2024/07/26,Friday,09:00,CDMX-Cuernavaca,Poniente,ADO GL,48,,79.2,264.0,10032.0,Alta
ADO-02086,2024/11/08,Friday,10:00,CDMX - Toluca,Norte,Ejecutivo,24,12.0,50.0,180.0,2160.0,Baja
ADO-01694,2024-04-10,Wednesday,08:00,CDMX-Toluca,Poniente,ADO GL,48,30.0,62.5,180.0,5400.0,Baja
ADO-01046,05/10/2024,Saturday,16:00,cdmx-queretaro,Norte,ADO GL,48,45.0,93.8,304.0,13680.0,Baja
ADO-00470,12-05-2024,Sunday,17:00,CDMX - Puebla,Norte,Primera Plus,36,33.0,91.7,266.0,8778.0,Baja
ADO-00955,2024-09-03,Tuesday,17:00,cdmx - puebla,Norte,ADO GL,48,37.0,77.1,308.0,11396.0,Baja
ADO-02499,2024/05/07,Tuesday,07:00,CDMX - Pachuca,Sur,Ejecutivo,24,21.0,87.5,190.0,3990.0,Baja
ADO-00640,2024-12-28,Saturday,22:00,cdmx-queretaro,Poniente,Primera Plus,36,25.0,69.4,384.0,9600.0,Alta
ADO-02336,2024-02-04,Sunday,22:00,CDMX - Toluca,Observatorio,Ejecutivo,24,22.0,91.7,180.0,3960.0,Baja
ADO-01219,2024-09-05,Thursday,20:00,CDMX - Pachuca,Observatorio,Primera Plus,36,19.0,52.8,228.0,4332.0,Baja
ADO-01159,2024-02-16,Friday,19:00,CDMX-Tlaxcala,Observatorio,ADO GL,48,44.0,91.7,240.0,10560.0,Baja
ADO-01416,2024-06-09,Sunday,06:00,CDMX-Toluca,TAPO,ADO GL,48,46.0,95.8,216.0,9936.0,Baja
ADO-02397,10/06/2024,Monday,12:00,CDMX - Toluca,Poniente,Ejecutivo,24,12.0,50.0,198.0,2376.0,Baja
ADO-01528,2024-08-15,Thursday,15:00,CDMX - Puebla,Sur,ADO GL,48,40.0,83.3,280.0,11200.0,Alta
ADO-02455,2024-06-02,Sunday,07:00,CDMX-Pachuca,Observatorio,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja
ADO-01301,2024-05-23,Thursday,22:00,CDMX - Puebla,Poniente,OCC,42,23.0,54.8,266.0,6118.0,Baja
ADO-02410,2024-08-13,Tuesday,14:00,CDMX - Pachuca,Poniente,Primera Plus,36,18.0,50.0,190.0,3420.0,Alta
ADO-01604,2024-02-28,Wednesday,21:00,CDMX-Querétaro,Norte,Ejecutivo,24,13.0,54.2,352.0,4576.0,Baja
ADO-00161,17/12/2024,Tuesday,07:00,CDMX-Tlaxcala,Norte,OCC,42,28.0,66.7,240.0,6720.0,Alta
ADO-01705,2024-11-28,Thursday,16:00,cdmx - puebla,Norte,Ejecutivo,24,16.0,66.7,336.0,5376.0,Baja
ADO-00957,2024/05/28,Tuesday,12:00,CDMX-Pachuca,Observatorio,Primera Plus,36,24.0,66.7,190.0,4560.0,Baja
ADO-02462,2024/03/27,Wednesday,15:00,CDMX-Pachuca,Sur,ADO GL,48,35.0,72.9,190.0,6650.0,Baja
ADO-00878,2024/06/30,Sunday,10:00,cdmx - puebla,TAPO,ADO GL,48,42.0,87.5,280.0,11760.0,Baja
ADO-01920,2024-09-13,Friday,18:00,CDMX-Puebla,Poniente,Ejecutivo,24,17.0,70.8,280.0,4760.0,Baja
ADO-01885,2024-05-22,Wednesday,06:00,CDMX-Querétaro,Norte,ADO GL,48,31.0,64.6,304.0,9424.0,Baja
ADO-02201,2024-11-15,Friday,18:00,CDMX-Queretaro,TAPO,Primera Plus,36,36.0,100.0,304.0,10944.0,Baja
ADO-00099,16/10/2024,Wednesday,07:00,CDMX-Tlaxcala,Observatorio,ADO GL,48,38.0,79.2,264.0,10032.0,Baja
ADO-02380,2024-04-27,Saturday,11:00,cdmx - puebla,Observatorio,Ejecutivo,24,21.0,87.5,266.0,5586.0,Baja
ADO-00254,2024/04/12,Friday,16:00,CDMX-Puebla,Observatorio,ADO GL,48,,77.1,308.0,11396.0,Baja
ADO-00104,18-10-2024,Friday,18:00,CDMX-cuernavaca,TAPO,ADO GL,48,33.0,68.8,242.0,7986.0,Baja
ADO-01446,24-09-2024,Tuesday,22:00,cdmx-queretaro,TAPO,Primera Plus,36,20.0,55.6,304.0,6080.0,Baja
ADO-01444,2024/12/02,Monday,13:00,CDMX-Puebla,TAPO,,48,23.0,47.9,336.0,7728.0,Alta
ADO-01649,2024/08/11,Sunday,11:00,CDMX-Querétaro,Poniente,Ejecutivo,24,23.0,95.8,304.0,6992.0,Alta
ADO-00587,2024-10-31,Thursday,09:00,CDMX-Puebla,TAPO,Ejecutivo,24,17.0,70.8,266.0,4522.0,Baja
ADO-00628,2024-12-07,Saturday,19:00,CDMX - Pachuca,Sur,ADO GL,48,47.0,97.9,190.0,8930.0,Alta
ADO-01697,2024-06-14,Friday,10:00,CDMX-Tlaxcala,Norte,Primera Plus,36,19.0,52.8,240.0,4560.0,Baja
ADO-02102,07-10-2024,Monday,16:00,CDMX-Pachuca,Norte,OCC,42,,52.4,190.0,,Baja
ADO-02200,2024-10-17,Thursday,16:00,cdmx-queretaro,Norte,Ejecutivo,24,17.0,70.8,320.0,5440.0,Baja
ADO-00404,02/11/2024,Saturday,18:00,CDMX - Toluca,Observatorio,OCC,42,42.0,100.0,180.0,7560.0,Baja
ADO-01155,2024-05-02,Thursday,18:00,CDMX-Tlaxcala,TAPO,Ejecutivo,24,23.0,95.8,240.0,5520.0,Baja
ADO-02256,2024-05-25,Saturday,10:00,CDMX - Puebla,TAPO,ADO GL,48,42.0,87.5,280.0,11760.0,Baja
ADO-01683,01/07/2024,Monday,06:00,CDMX - Toluca,Observatorio,Primera Plus,36,19.0,52.8,171.0,3249.0,Alta
ADO-02057,2024-07-31,Wednesday,20:00,CDMX-Cuernavaca,Observatorio,Primera Plus,36,21.0,58.3,209.0,4389.0,Alta
ADO-02393,25/09/2024,Wednesday,22:00,CDMX - Toluca,Observatorio,ADO GL,48,22.0,45.8,216.0,4752.0,Baja
ADO-00453,28/11/2024,Thursday,20:00,CDMX - Puebla,Poniente,ADO GL,48,25.0,52.1,266.0,6650.0,Baja
ADO-01328,20-08-2024,Tuesday,17:00,CDMX-Puebla,Poniente,Ejecutivo,24,18.0,75.0,280.0,5040.0,Alta
ADO-02050,17-04-2024,Wednesday,15:00,CDMX - Pachuca,Observatorio,ADO GL,48,32.0,66.7,209.0,6688.0,Baja
ADO-00881,2024-05-01,Wednesday,20:00,cdmx-queretaro,Poniente,ADO GL,48,45.0,93.8,384.0,17280.0,Baja
ADO-02452,2024-10-29,Tuesday,15:00,CDMX-Cuernavaca,TAPO,OCC,42,23.0,54.8,220.0,5060.0,Baja
ADO-00624,19/08/2024,Monday,10:00,CDMX-Tlaxcala,Sur,Primera Plus,36,29.0,80.6,288.0,8352.0,Alta
ADO-02330,2024-12-02,Monday,19:00,CDMX - Puebla,Observatorio,Ejecutivo,24,21.0,87.5,280.0,5880.0,Alta
ADO-01788,17/05/2024,Friday,15:00,CDMX-Querétaro,Norte,,36,20.0,55.6,320.0,6400.0,Baja
ADO-00263,26-07-2024,Friday,22:00,cdmx-queretaro,TAPO,Primera Plus,36,9.0,25.0,320.0,2880.0,Alta
ADO-01635,2024-08-07,Wednesday,11:00,CDMX-Tlaxcala,Poniente,ADO GL,48,29.0,60.4,240.0,6960.0,Alta
ADO-01439,01-10-2024,Tuesday,22:00,CDMX-Tlaxcala,TAPO,OCC,42,29.0,69.0,288.0,8352.0,Baja
ADO-02199,2024/07/04,Thursday,11:00,CDMX - Toluca,TAPO,OCC,42,24.0,57.1,198.0,4752.0,Alta
ADO-01970,04-01-2024,Thursday,07:00,CDMX - Pachuca,Observatorio,OCC,42,39.0,92.9,209.0,8151.0,Alta
ADO-01803,2024-10-28,Monday,09:00,CDMX-Queretaro,Norte,Primera Plus,36,25.0,69.4,352.0,8800.0,Baja
ADO-00641,2024-09-15,Sunday,19:00,CDMX - Puebla,TAPO,OCC,42,40.0,95.2,280.0,11200.0,Baja
ADO-02383,04/02/2024,Sunday,08:00,CDMX-Querétaro,Observatorio,Ejecutivo,24,24.0,100.0,304.0,7296.0,Baja
ADO-01960,31/03/2024,Sunday,15:00,CDMX-Toluca,Observatorio,Ejecutivo,24,21.0,87.5,180.0,3780.0,Baja
ADO-00489,2024-04-13,Saturday,09:00,CDMX - Puebla,TAPO,Primera Plus,36,36.0,100.0,280.0,10080.0,Baja
ADO-01844,2024-07-27,Saturday,14:00,CDMX-Cuernavaca,Norte,OCC,42,36.0,85.7,209.0,7524.0,Alta
ADO-01735,2024-07-11,Thursday,08:00,cdmx - puebla,Observatorio,Primera Plus,36,,88.9,280.0,8960.0,Alta
ADO-00147,2024-03-05,Tuesday,16:00,CDMX-Cuernavaca,Sur,Ejecutivo,24,12.0,50.0,220.0,2640.0,Baja
ADO-01535,03-11-2024,Sunday,19:00,CDMX - Puebla,Norte,,36,33.0,91.7,336.0,11088.0,Baja
ADO-01987,2024-01-08,Monday,08:00,CDMX-Pachuca,Poniente,ADO GL,48,,87.5,190.0,7980.0,Alta
ADO-01370,2024-04-14,Sunday,22:00,CDMX-Querétaro,Sur,Ejecutivo,24,17.0,70.8,304.0,5168.0,Baja
ADO-02468,2024/04/06,Saturday,14:00,CDMX-Cuernavaca,Observatorio,Ejecutivo,24,20.0,83.3,220.0,4400.0,Baja
ADO-00660,2024-06-25,Tuesday,19:00,CDMX-Querétaro,Poniente,Primera Plus,36,28.0,77.8,320.0,8960.0,Baja
ADO-01795,08/01/2024,Monday,09:00,CDMX - Puebla,Norte,OCC,42,34.0,81.0,336.0,11424.0,Alta
ADO-00187,2024-05-20,Monday,16:00,CDMX-cuernavaca,Observatorio,OCC,42,29.0,69.0,264.0,7656.0,Baja
ADO-01148,2024-09-17,Tuesday,12:00,CDMX-Queretaro,Observatorio,Ejecutivo,24,11.0,45.8,384.0,4224.0,Baja
ADO-00609,2024-06-18,Tuesday,07:00,CDMX-Queretaro,Observatorio,Primera Plus,36,21.0,58.3,304.0,6384.0,Baja
ADO-02192,28/01/2024,Sunday,08:00,cdmx-queretaro,Norte,ADO GL,48,48.0,100.0,320.0,15360.0,Alta
ADO-01931,2024-04-11,Thursday,20:00,CDMX-Cuernavaca,TAPO,OCC,42,21.0,50.0,242.0,5082.0,Baja
ADO-00198,2024-06-07,Friday,17:00,cdmx-queretaro,Poniente,Ejecutivo,24,19.0,79.2,320.0,6080.0,Baja
ADO-02328,2024-03-11,Monday,06:00,cdmx - puebla,TAPO,Primera Plus,36,21.0,58.3,336.0,7056.0,Baja
ADO-00294,30-11-2024,Saturday,21:00,CDMX-Pachuca,Observatorio,ADO GL,48,45.0,93.8,190.0,8550.0,Baja
ADO-00767,17/01/2024,Wednesday,08:00,cdmx-queretaro,TAPO,Primera Plus,36,28.0,77.8,320.0,8960.0,Alta
ADO-00401,08-10-2024,Tuesday,20:00,CDMX-Puebla,Sur,Primera Plus,36,16.0,44.4,280.0,4480.0,Baja
ADO-00123,2024-08-28,Wednesday,07:00,CDMX-Queretaro,Norte,Primera Plus,36,34.0,94.4,304.0,10336.0,Alta
ADO-00203,2024-11-06,Wednesday,19:00,CDMX - Toluca,Poniente,ADO GL,48,44.0,91.7,216.0,9504.0,Baja
ADO-00836,2024/06/12,Wednesday,19:00,CDMX-Toluca,Sur,ADO GL,48,39.0,81.2,171.0,6669.0,Baja
ADO-02295,24-07-2024,Wednesday,20:00,cdmx-queretaro,Norte,ADO GL,48,26.0,54.2,320.0,8320.0,Alta
ADO-01440,02-10-2024,Wednesday,09:00,CDMX - Pachuca,TAPO,Primera Plus,36,31.0,86.1,190.0,5890.0,Baja
ADO-01734,2024-09-13,Friday,17:00,cdmx-queretaro,TAPO,Primera Plus,36,27.0,75.0,352.0,9504.0,Baja
ADO-01696,03/06/2024,Monday,15:00,CDMX-cuernavaca,Observatorio,Primera Plus,36,31.0,86.1,242.0,7502.0,Baja
ADO-01708,2024-01-04,Thursday,21:00,CDMX-Tlaxcala,TAPO,Primera Plus,36,31.0,86.1,240.0,7440.0,Alta
ADO-02448,2024-01-20,Saturday,06:00,CDMX-Tlaxcala,Norte,ADO GL,48,39.0,81.2,288.0,11232.0,Alta
ADO-01154,2024-01-29,Monday,08:00,CDMX - Pachuca,TAPO,OCC,42,,61.9,209.0,5434.0,Alta
ADO-01662,2024-02-26,Monday,06:00,CDMX-Querétaro,Poniente,OCC,42,26.0,61.9,320.0,8320.0,Baja
ADO-01760,2024-01-18,Thursday,14:00,CDMX-Queretaro,Norte,OCC,42,33.0,78.6,320.0,10560.0,Alta
ADO-00855,2024-12-03,Tuesday,11:00,CDMX - Puebla,Poniente,Primera Plus,36,29.0,80.6,266.0,7714.0,Alta
ADO-01590,2024/08/02,Friday,21:00,CDMX - Toluca,Sur,Primera Plus,36,23.0,63.9,180.0,4140.0,Alta
ADO-02268,2024-12-08,Sunday,19:00,CDMX - Pachuca,TAPO,Ejecutivo,24,24.0,100.0,190.0,4560.0,Alta
ADO-00642,2024-04-19,Friday,16:00,CDMX-Pachuca,Norte,ADO GL,48,40.0,83.3,190.0,7600.0,Baja
